dB
7939 5.5
8514 5.5
8723 5.5
8775 5.5
8984 5.5
9036 5.5
9245 5.5
9298 5.5
9507 5.5
9613 5.5
9770 5.5
9823 5.5
9979 5.5
10136 5.5
10192 5.5
10296 5.5
10714 5.5
10870 5.5
11236 5.5
11549 5.5
11767 5.5
11819 5.5
12080 5.5
12341 5.5
12550 5.5
12707 5.5
12764 5.5
12863 5.5
12915 5.5
13395 5.5
13448 5.5
13500 5.5
13553 5.5
13973 5.5
14002 5.5
14077 5.5
14131 5.5
14234 5.5
14339 5.5
14391 5.5
14498 5.5
14547 5.5
14600 5.5
14652 5.5
14704 5.5
14756 5.5
14809 5.5
14860 5.5
14913 5.5
14965 5.5
15002 5.5
15017 5.5
15070 5.5
15122 5.5
15174 5.5
15233 5.5
15279 5.5
15331 5.5
15383 5.5
15435 5.5
15490 5.5
15542 5.5
15598 5.5
15644 5.5
15748 5.5
15802 5.5
15853 5.5
15905 5.5
15957 5.5
16002 5.5
16062 5.5
16114 5.5
16167 5.5
16271 5.5
16323 5.5
16375 5.5
16428 5.5
16479 5.5
16533 5.5
16585 5.5
16637 5.5
16742 5.5
16846 5.5
16898 5.5
17002 5.5
17055 5.5
17159 5.5
17369 5.5
17423 5.5
17524 5.5
17577 5.5
17681 5.5
17943 5.5
17995 5.5
18047 5.5
18099 5.5
18205 5.5
18258 5.5
18518 5.5
18571 5.5
18623 5.5
18779 5.5
18831 5.5
19040 5.5
19301 5.5
19406 5.5
19562 5.5
19823 5.5
19980 5.5
20084 5.5
20346 5.5
20397 5.5
20608 5.5
20658 5.5
20764 5.5
20867 5.5
20972 5.5
21182 5.5
21233 5.5
21442 5.5
21599 5.5
21703 5.5
21808 5.5
21860 5.5
21964 5.5
22174 5.5
22278 5.5
22383 5.5
22435 5.5
22487 5.5
22539 5.5
22698 5.5
22749 5.5
22801 5.5
22958 5.5
23002 5.5
23062 5.5
23116 5.5
23273 5.5
23324 5.5
23378 5.5
23481 5.5
23534 5.5
23591 5.5
23638 5.5
23698 5.5
23794 5.5
23847 5.5
23952 5.5
24002 5.5
24056 5.5
24108 5.5
24213 5.5
24265 5.5
24369 5.5
24528 5.5
24578 5.5
24683 5.5
24787 5.5
24848 5.5
24892 5.5
24943 5.5
25100 5.5
25153 5.5
25257 5.5
25309 5.5
25364 5.5
25413 5.5
25465 5.5
25519 5.5
25624 5.5
25676 5.5
25781 5.5
25833 5.5
25886 5.5
25989 5.5
26042 5.5
26146 5.5
26198 5.5
26251 5.5
26355 5.5
26407 5.5
26460 5.5
26512 5.5
26616 5.5
26668 5.5
26721 5.5
26825 5.5
26929 5.5
26982 5.5
27034 5.5
27138 5.5
27242 5.5
27399 5.5
27451 5.5
27503 5.5
27555 5.5
27608 5.5
27660 5.5
27712 5.5
27764 5.5
27973 5.5
28003 5.5
28029 5.5
28080 5.5
28132 5.5
28341 5.5
28498 5.5
28550 5.5
28602 5.5
28862 5.5
29020 5.5
29073 5.5
29124 5.5
29228 5.5
29385 5.5
29598 5.5
29646 5.5
29908 5.5
29960 5.5
30170 5.5
30430 5.5
30483 5.5
30697 5.5
30958 5.5
31003 5.5
31271 5.5
31480 5.5
31532 5.5
31793 5.5
32002 5.5
